Taxon ID,Manual ID
8935,A-112.007.003.001
8935,A-112.007.003.001
3057,A-112.002.001.001
3057,A-112.002.001.001
7583,A-112.003.001.001
7583,A-112.003.001.001
3511,A-106.001.004.004
3511,A-106.001.004.004
3905,A-119.009.033.001
3905,A-119.009.033.001
3905,A-119.009.033.001
8714,A-106.000.901.001
8714,A-106.008.901.001
5062,A-119.008.001.001
5062,A-119.008.001.001
363,A-119.008.000.001
363,A-119.008.000.001
4985,A-119.009.023.001
4985,A-119.009.023.001
5285,A-112.004.021.001
5285,A-112.004.021.001
5252,A-112.004.021.002
5252,A-112.004.021.002
10229,A-106.004.001.001
10229,A-106.004.001.001
90,A-119.000.000.001
90,A-119.000.000.001
90,A-119.000.000.005
90,A-119.000.000.005
8576,A-106.002.001.001
8576,A-106.002.001.001
8576,A-106.002.001.001
4889,A-119.006.004.010c
4889,A-119.006.004.010c
10380,A-119.006.004.010d
10380,A-119.006.004.010d
12317,A-119.006.004.010b
12317,A-119.006.004.010b
3372,A-119.001.001.001
3372,A-119.001.001.001
7903,A-111.008.001.002
7903,A-111.008.001.002
8288,A-111.007.001.001
8288,A-111.007.001.001
3975,A-111.007.001.002
3975,A-111.007.001.002
6352,A-111.007.001.003
6352,A-111.007.001.003
10905,A-111.007.001.004
10905,A-111.007.001.004
9445,A-111.007.001.005
9445,A-111.007.001.005
11057,A-112.003.002.003
11057,A-112.003.002.003
5322,A-112.003.003.002
5322,A-112.003.003.002
7840,A-111.005.001.001
7840,A-111.005.001.001
9048,A-111.005.001.002
9048,A-111.005.001.002
814,A-102.012.002.000
814,A-102.012.002.000
5854,A-102.012.002.001
5854,A-102.012.002.001
5854,A-102.012.002.001
10686,A-102.012.002.002
10686,A-102.012.002.002
10686,A-102.012.002.002
6709,A-102.012.002.003
6709,A-102.012.002.003
6709,A-102.012.002.003
5740,A-102.012.002.004
5740,A-102.012.002.004
5740,A-102.012.002.004
2558,A-119.009.001.000
2558,A-119.009.001.000
7283,A-119.009.001.001
7283,A-119.009.001.001
3625,A-119.006.008.001
3625,A-119.006.008.001
5874,A-119.009.002.001
5874,A-119.009.002.001
7471,A-119.009.002.003
7471,A-119.009.002.003
11180,A-119.009.002.005
11180,A-119.009.002.005
540,A-119.009.000.001
540,A-119.009.000.001
232,A-107.002.000.001
232,A-107.002.000.001
5257,A-107.002.001.004
5257,A-107.002.001.004
6811,A-119.009.004.001
6811,A-119.009.004.001
4425,A-119.009.004.002
4425,A-119.009.004.002
8124,A-119.009.004.003
8124,A-119.009.004.003
10958,A-119.009.004.004
10958,A-119.009.004.004
3135,A-119.009.034.001
3135,A-119.009.034.001
3135,A-119.009.034.001
10956,A-106.009.001.003
10956,A-106.009.001.003
4105,A-102.008.002.000
4105,A-102.008.002.001
7655,A-107.003.002.001
7655,A-107.003.002.001
9146,A-107.003.002.004
9146,A-107.003.002.004
9289,A-102.012.003.001
9289,A-102.012.003.001
282,A-119.004.000.001
282,A-119.004.000.001
282,A-119.004.000.002
282,A-119.004.000.002
346,A-112.001.000.001
346,A-112.001.000.001
346,A-112.001.000.003
346,A-112.001.000.003
4442,A-112.001.003.005
4442,A-112.001.003.005
8608,A-111.008.002.001
8608,A-111.008.002.001
3780,A-119.009.035.002
3780,A-119.009.035.002
3780,A-119.009.035.002
7979,A-119.009.038.004
7979,A-119.009.038.004
7979,A-119.009.038.004
8697,A-109.002.001.001
8697,A-109.002.001.001
66085,A-112.007.001.001
66085,A-112.007.001.001
66085,A-112.007.001.001
4645,A-112.007.001.005
4645,A-112.007.001.005
101,A-112.000.000.001
101,A-112.000.000.001
8725,A-119.002.002.001
8725,A-119.002.002.001
8985,A-112.007.001.027
8985,A-112.007.001.027
1665,A-119.009.009.000
1665,A-119.009.009.000
4497,A-119.009.009.003
4497,A-119.009.009.003
4194,A-119.009.009.004
4194,A-119.009.009.004
8002,A-119.009.009.011
8002,A-119.009.009.011
10119,A-119.009.009.014
10119,A-119.009.009.014
7092,A-119.009.009.015
7092,A-119.009.009.015
7265,A-111.002.008.001
7265,A-111.002.008.001
10200,A-111.002.008.002
10200,A-111.002.008.002
4438,A-111.002.008.003
4438,A-111.002.008.003
5314,A-111.002.008.004
5314,A-111.002.008.004
10255,A-118.003.001.001
10255,A-118.003.001.001
1980,A-106.008.001.000
1980,A-106.008.001.000
5226,A-106.008.001.003
5226,A-106.008.001.003
9860,A-106.008.001.004
9860,A-106.008.001.004
353,A-106.008.000.001
353,A-106.008.000.001
353,A-106.008.006.000
353,A-106.008.006.000
353,A-106.008.006.000b
353,A-106.008.006.000b
217,A-119.006.000.001
217,A-119.006.000.001
217,A-119.006.000.002
217,A-119.006.000.002
12260,A-119.006.004.005d
12260,A-119.006.004.005d
12327,A-119.006.004.005e
12327,A-119.006.004.005e
12225,A-119.006.004.005h
12225,A-119.006.004.005h
136,A-111.000.000.001
136,A-111.000.000.001
136,A-111.000.000.003
136,A-111.000.000.003
3443,A-102.004.001.001
3443,A-102.004.001.001
5522,A-107.003.003.001
5522,A-107.003.003.001
8205,A-106.001.004.002
8205,A-106.001.004.002
4609,A-106.001.004.003
4609,A-106.001.004.003
6015,A-110.023.001.001
6015,A-110.023.001.001
8775,A-110.023.001.002
8775,A-110.023.001.002
447,A-110.023.000.001
447,A-110.023.000.001
72,A-105.000.000.001
72,A-105.000.000.001
11129,A-107.002.002.002
11129,A-107.002.002.002
6975,A-112.001.005.001
6975,A-112.001.005.001
10223,A-112.005.005.001
10223,A-112.005.005.001
746,A-106.008.006.000a
3758,A-106.008.006.002
3758,A-106.008.006.002
4790,A-106.008.006.004
9154,A-112.004.018.002
9154,A-112.004.018.002
9088,A-112.005.034.001
9088,A-112.005.034.001
5289,A-112.001.006.001
5289,A-112.001.006.001
10884,A-112.005.014.001
10884,A-112.005.014.001
7981,A-110.002.004.004
7981,A-110.002.004.004
12218,A-119.006.004.003
12218,A-119.006.004.003
9016,A-119.009.014.003
9016,A-119.009.014.003
5933,A-119.009.014.001
5933,A-119.009.014.001
433,A-107.003.000.001
433,A-107.003.000.001
10504,A-106.003.001.001
10504,A-106.003.001.001
4206,A-111.003.001.001
4206,A-111.003.001.001
5924,A-111.002.009.002
5924,A-111.002.009.002
744,A-106.000.902.000
744,A-106.000.902.000
9616,A-106.000.902.001
9616,A-106.000.902.001
9616,A-106.000.902.001
11182,A-106.000.902.002
11182,A-106.000.902.002
11182,A-106.000.902.002
2306,A-102.012.006.000
2306,A-102.012.006.000
2306,A-102.012.006.000
3236,A-102.012.006.005
3236,A-102.012.006.005
3236,A-102.012.006.005
3121,A-102.012.006.007
3121,A-102.012.006.007
3121,A-102.012.006.007
5871,A-118.003.002.001
5871,A-118.003.002.001
6656,A-118.003.003.001
6656,A-118.003.003.001
6048,A-112.004.001.001
6048,A-112.004.001.001
437,A-115.001.000.001
437,A-115.001.000.001
437,A-115.001.000.002
437,A-115.001.000.002
5690,A-115.001.001.001
5690,A-115.001.001.001
7275,A-112.004.022.001
7275,A-112.004.022.001
9555,A-110.002.006.001
9555,A-110.002.006.001
310,A-118.001.000.001
310,A-118.001.000.001
3255,A-118.001.001.001
3255,A-118.001.001.001
4156,A-118.001.001.004
4156,A-118.001.001.004
11193,A-118.001.001.005
11193,A-118.001.001.005
9902,A-118.001.001.006
9902,A-118.001.001.006
10244,A-118.001.001.007
10244,A-118.001.001.007
5138,A-111.006.001.001
5138,A-111.006.001.001
11020,A-111.008.001.001
11020,A-111.008.001.001
6844,A-106.001.002.003b
6844,A-106.001.002.003b
5490,A-106.001.002.002a
5490,A-106.001.002.002a
11141,A-106.001.002.002b
11141,A-106.001.002.002b
7200,A-106.001.002.003a
7200,A-106.001.002.003a
9909,A-106.001.002.004
9909,A-106.001.002.004
6863,A-106.004.005.001
6863,A-106.004.005.001
7930,A-112.005.015.001
7930,A-112.005.015.001
473,A-112.007.000.001
473,A-112.007.000.001
473,A-112.007.000.003
473,A-112.007.000.003
11144,A-112.007.001.004
11144,A-112.007.001.004
9395,A-112.007.001.007
9395,A-112.007.001.007
7454,A-112.007.001.017
7454,A-112.007.001.017
6355,A-112.007.001.019
6355,A-112.007.001.019
7300,A-112.007.001.026
7300,A-112.007.001.026
3327,A-111.002.001.001
3327,A-111.002.001.001
8387,A-112.005.016.001
8387,A-112.005.016.001
6886,A-106.004.006.001
6886,A-106.004.006.001
4193,A-106.004.006.003
4193,A-106.004.006.003
5000,A-106.004.006.004
5000,A-106.004.006.004
8813,A-112.004.002.002
8813,A-112.004.002.002
8462,A-111.002.002.001
7046,A-111.002.002.002
7046,A-111.002.002.002
7116,A-106.009.002.001
7116,A-106.009.002.001
9702,A-111.002.010.001
9702,A-111.002.010.001
3283,A-106.001.001.001
3283,A-106.001.001.001
8151,A-112.002.002.001
8151,A-112.002.002.001
6327,A-112.005.017.001
6327,A-112.005.017.001
98337,A-112.007.001.031
98337,A-112.007.001.031
11049,A-119.003.001.001
11049,A-119.003.001.001
9206,A-119.006.010.001
9206,A-119.006.010.001
10636,A-119.006.010.002
10636,A-119.006.010.002
9229,A-119.003.002.001
3114,A-119.009.015.001
3114,A-119.009.015.001
12301,A-119.009.015.002
12301,A-119.009.015.002
295,A-106.009.002.000
295,A-106.009.002.000
10953,A-112.006.002.001
10953,A-112.006.002.001
432,A-112.006.000.001
432,A-112.006.000.001
9899,A-112.004.023.005
9899,A-112.004.023.005
5758,A-119.005.001.001
5758,A-119.005.001.001
10915,A-106.009.001.001
10915,A-106.009.001.001
8754,A-106.009.001.004
8754,A-106.009.001.004
5852,A-106.009.001.005
5852,A-106.009.001.005
7758,A-106.009.001.006
7758,A-106.009.001.006
8803,A-106.009.001.009
8803,A-106.009.001.009
4247,A-106.009.001.007
4247,A-106.009.001.007
458,A-106.009.001.000
458,A-106.009.001.000
4979,A-111.005.002.001
4979,A-111.005.002.001
3957,A-111.005.002.002
3957,A-111.005.002.002
9126,A-111.005.003.001
9126,A-111.005.003.001
10005,A-106.002.002.001
10005,A-106.002.002.001
4021,A-111.001.001.001
4021,A-111.001.001.001
4050,A-119.009.016.003
4050,A-119.009.016.003
6515,A-111.004.001.001
6515,A-111.004.001.001
6532,A-111.004.001.002
6532,A-111.004.001.002
7197,A-111.002.011.001
7197,A-111.002.011.001
9180,A-111.002.012.001
9180,A-111.002.012.001
3918,A-111.002.012.002
3918,A-111.002.012.002
6793,A-111.002.012.003
6793,A-111.002.012.003
7504,A-111.002.012.004
7504,A-111.002.012.004
8540,A-111.002.012.005
10842,A-111.002.012.006
10842,A-111.002.012.006
10717,A-102.012.009.003
10717,A-102.012.009.003
7642,A-102.012.010.001
7642,A-102.012.010.001
10716,A-119.004.002.001
10716,A-119.004.002.001
9360,A-110.002.015.001
9360,A-110.002.015.001
5983,A-102.011.001.002
5983,A-102.011.001.002
5749,A-106.001.002.001
5749,A-106.001.002.001
98332,A-112.007.001.008
98332,A-112.007.001.008
3167,A-112.007.001.010
3167,A-112.007.001.010
7534,A-112.007.001.011
7534,A-112.007.001.011
98335,A-112.007.001.013
98335,A-112.007.001.013
10120,A-112.007.001.020
10120,A-112.007.001.020
3399,A-112.007.001.028
3399,A-112.007.001.028
4427,A-112.007.001.030
4427,A-112.007.001.030
2239,A-106.001.003.000
2239,A-106.001.003.000
265,A-109.002.000.001
265,A-109.002.000.001
9160,A-112.007.001.025
9160,A-112.007.001.025
4061,A-111.001.002.001
4061,A-111.001.002.001
8788,A-111.002.007.001
8788,A-111.002.007.001
10448,A-111.002.007.002
10448,A-111.002.007.002
4227,A-112.004.023.001
4227,A-112.004.023.001
7817,A-112.004.023.002
7817,A-112.004.023.002
4391,A-112.004.023.003
4391,A-112.004.023.003
5716,A-112.004.023.007
5716,A-112.004.023.007
3189,A-106.008.001.001
3189,A-106.008.001.001
9433,A-106.008.001.002
9433,A-106.008.001.002
10000,A-106.004.002.001
10000,A-106.004.002.001
4521,A-115.001.002.001
4521,A-115.001.002.001
10941,A-112.004.023.004
10941,A-112.004.023.004
7756,A-112.004.023.008
7756,A-112.004.023.008
665,A-112.004.000.003
665,A-112.004.000.003
7181,A-112.004.023.006
8023,A-112.001.007.001
8023,A-112.001.007.001
8142,A-112.001.007.002
8142,A-112.001.007.002
8201,A-112.001.007.003
7414,A-112.007.001.015
7414,A-112.007.001.015
4992,A-112.007.001.024
4992,A-112.007.001.024
1378,A-106.008.003.000
1378,A-106.008.003.000
5121,A-106.008.003.001
5121,A-106.008.003.001
3521,A-106.008.003.002
3521,A-106.008.003.002
4749,A-106.008.003.003
4749,A-106.008.003.003
3920,A-106.008.003.004
3920,A-106.008.003.004
9791,A-106.008.003.005
9791,A-106.008.003.005
3562,A-106.008.003.008a
3562,A-106.008.003.008a
7393,A-106.008.003.006
7393,A-106.008.003.006
7094,A-106.008.003.007
7094,A-106.008.003.007
6601,A-106.008.003.008b
6601,A-106.008.003.008b
4490,A-106.008.003.008c
4490,A-106.008.003.008c
7080,A-106.008.003.009
7080,A-106.008.003.009
11089,A-106.008.003.010
11089,A-106.008.003.010
10938,A-106.008.003.011
10938,A-106.008.003.011
6923,A-106.008.003.012
6923,A-106.008.003.012
10541,A-106.008.003.013
10541,A-106.008.003.013
3468,A-106.008.003.008d
3468,A-106.008.003.008d
7185,A-102.004.004.001
7185,A-102.004.004.001
3925,A-102.004.004.002
3925,A-102.004.004.002
315,A-108.001.000.001
315,A-108.001.000.001
315,A-108.001.000.002
315,A-108.001.000.002
9849,A-108.001.001.001
9849,A-108.001.001.001
11136,A-108.001.001.002
11136,A-108.001.001.002
5034,A-108.001.001.003
5034,A-108.001.001.003
5373,A-108.001.001.005
5373,A-108.001.001.005
6617,A-108.001.001.006
6617,A-108.001.001.006
6723,A-108.001.001.004
6723,A-108.001.001.004
4085,A-108.001.001.007
4085,A-108.001.001.007
509,A-107.002.002.000
509,A-107.002.002.000
3052,A-111.007.002.001
3052,A-111.007.002.001
9613,A-112.004.011.001
9613,A-112.004.011.001
7567,A-112.002.003.001
7567,A-112.002.003.001
6238,A-111.005.004.001
6238,A-111.005.004.001
7528,A-111.005.004.002
7528,A-111.005.004.002
10363,A-111.005.004.003
10363,A-111.005.004.003
10436,A-111.005.004.004
10436,A-111.005.004.004
8883,A-111.005.004.005
8883,A-111.005.004.005
10466,A-111.005.004.006
10466,A-111.005.004.006
6913,A-111.005.004.007
6913,A-111.005.004.007
3188,A-111.005.004.008
3188,A-111.005.004.008
5644,A-111.005.004.009
5644,A-111.005.004.009
8066,A-111.005.004.010
8066,A-111.005.004.010
6746,A-111.005.004.011
6746,A-111.005.004.011
"8573,10099",A-106.001.005.002
"8573,10099",A-106.001.005.002
9326,A-106.001.005.001
9326,A-106.001.005.001
8084,A-111.003.002.001
8084,A-111.003.002.001
"135,114,87,100",A-101.000.000.001
"135,114,87,100",A-101.000.000.001
1558,A-119.006.001.000
1558,A-119.006.001.000
8941,A-119.006.003.001
8941,A-119.006.003.001
10039,A-112.004.007.008
10039,A-112.004.007.008
551,A-112.004.000.001
551,A-112.004.000.001
4631,A-107.001.002.001
4631,A-107.001.002.001
496,A-107.001.000.001
496,A-107.001.000.001
4344,A-119.009.038.001
4344,A-119.009.038.001
4344,A-119.009.038.001
7159,A-119.009.038.002
7159,A-119.009.038.002
7159,A-119.009.038.002
9378,A-119.009.038.003
9378,A-119.009.038.003
9378,A-119.009.038.003
10415,A-106.008.007.001
10415,A-106.008.007.001
12253,A-112.003.004.002
12253,A-112.003.004.002
10199,A-112.007.002.002
10199,A-112.007.002.002
9803,A-111.002.018.001
9803,A-111.002.018.001
5183,A-109.002.003.001
5183,A-109.002.003.001
4533,A-106.009.001.002
4533,A-106.009.001.002
4303,A-106.004.003.001
4303,A-106.004.003.001
6067,A-102.012.013.001
6067,A-102.012.013.001
3314,A-102.012.013.002
3314,A-102.012.013.002
9382,A-111.002.003.001
9382,A-111.002.003.001
6391,A-111.002.004.001
6391,A-111.002.004.001
3657,A-114.001.001.001
3657,A-114.001.001.001
4154,A-119.009.017.003
4154,A-119.009.017.003
98338,A-112.007.001.016
98338,A-112.007.001.016
9472,A-106.004.006.002
9472,A-106.004.006.002
7093,A-119.009.041.001
7093,A-119.009.041.001
7093,A-119.009.041.001
3036,A-119.009.041.002
3036,A-119.009.041.002
3036,A-119.009.041.002
33589,A-119.009.041.006i
33589,A-119.009.041.006i
33589,A-119.009.041.006i
98423,A-119.009.041.001d
98423,A-119.009.041.001d
98423,A-119.009.041.001d
4814,A-119.009.041.006l
4814,A-119.009.041.006l
8832,A-119.006.007.001
8832,A-119.006.007.001
8333,A-106.009.003.001
8333,A-106.009.003.001
6692,A-106.009.003.002
6692,A-106.009.003.002
6353,A-112.007.002.001
6353,A-112.007.002.001
6385,A-112.007.002.003
6385,A-112.007.002.003
8619,A-112.007.002.004
8619,A-112.007.002.004
6047,A-112.007.002.005
6047,A-112.007.002.005
32743,A-112.007.002.006
32743,A-112.007.002.006
8117,A-119.009.042.001
8117,A-119.009.042.001
7454,A-112.007.001.018
7454,A-112.007.001.018
8246,A-119.002.001.002
8246,A-119.002.001.002
7820,A-111.002.005.001
7820,A-111.002.005.001
6211,A-102.004.006.001
6211,A-102.004.006.001
116,A-118.000.000.001
116,A-118.000.000.001
7356,A-106.004.004.001
7356,A-106.004.004.001
778,A-102.006.001.000
778,A-102.006.001.000
5013,A-102.006.001.005
6771,A-106.001.004.001
6771,A-106.001.004.001
9997,A-119.009.009.007
9997,A-119.009.009.007
11079,A-111.002.019.001
11079,A-111.002.019.001
11185,A-111.002.019.002
11185,A-111.002.019.002
5652,A-111.002.019.003
5652,A-111.002.019.003
5385,A-111.002.019.004
5385,A-111.002.019.004
4956,A-111.002.020.001
4956,A-111.002.020.001
10761,A-111.004.002.001
10761,A-111.004.002.001
4238,A-106.008.006.001
4545,A-106.008.006.003
4545,A-106.008.006.003
7649,A-106.008.006.005
7649,A-106.008.006.005
6368,A-106.008.006.006
7010,A-111.001.003.001
7010,A-111.001.003.001
7010,A-111.001.003.002
7010,A-111.001.003.002
11224,A-105.008.046.005
11224,A-105.008.046.005
7106,A-106.009.004.001
7106,A-106.009.004.001
8842,A-111.001.004.001
8842,A-111.001.004.001
10012,A-112.003.006.001
10012,A-112.003.006.001
5268,A-106.008.008.001
5268,A-106.008.008.001
8055,A-106.008.008.005
8055,A-106.008.008.005
10476,A-106.008.008.007
10476,A-106.008.008.007
10011,A-106.008.008.009
10011,A-106.008.008.009
8236,A-106.008.008.013
8236,A-106.008.008.013
8988,A-106.008.008.014
8988,A-106.008.008.014
10809,A-106.008.008.016
10809,A-106.008.008.016
132,A-106.000.000.001
132,A-106.000.000.001
4416,A-107.003.007.001
4416,A-107.003.007.001
10598,A-112.007.001.003
10598,A-112.007.001.003
9833,A-112.007.001.022
9833,A-112.007.001.022
9151,A-112.007.001.023
9151,A-112.007.001.023
8400,A-112.007.001.029
8400,A-112.007.001.029
3285,A-112.005.004.001
3285,A-112.005.004.001
7442,A-112.005.004.002
7442,A-112.005.004.002
9671,A-106.008.006.007
9671,A-106.008.006.007
460,A-112.003.000.001
460,A-112.003.000.001
460,A-112.003.000.002
460,A-112.003.000.002
3598,A-106.001.001.002
3598,A-106.001.001.002
6701,A-106.002.003.001
6701,A-106.002.003.001
8584,A-106.002.003.002
8584,A-106.002.003.002
7432,A-112.006.003.001
7432,A-112.006.003.001
6795,A-111.002.006.001
6795,A-111.002.006.001
6787,A-112.004.025.001
6787,A-112.004.025.001
6731,A-106.000.903.001
6731,A-106.008.903.001
5742,A-119.006.014.001
5742,A-119.006.014.001
10291,A-119.006.014.002
10291,A-119.006.014.002
6330,A-112.007.001.009
6330,A-112.007.001.009
8352,A-106.008.010.001
8352,A-106.008.010.001
1534,A-110.002.024.000
1534,A-110.002.024.000
5485,A-110.002.024.001
5485,A-110.002.024.001
7358,A-110.002.024.002
7358,A-110.002.024.002
9376,A-110.002.024.003
9376,A-110.002.024.003
3741,A-110.002.024.004
3741,A-110.002.024.004
5553,A-118.003.004.001
5553,A-118.003.004.001
5103,A-118.003.004.002
5103,A-118.003.004.002
278,A-118.003.000.001
278,A-118.003.000.001
278,A-118.003.000.002
278,A-118.003.000.002
9301,A-106.008.011.001
9301,A-106.008.011.001
8127,A-106.008.011.002
8127,A-106.008.011.002
3851,A-106.008.011.003
3851,A-106.008.011.003
70,A-110.000.000.001
70,A-110.000.000.001
10330,A-109.002.007.001
10330,A-109.002.007.001
10612,A-119.006.004.004
10612,A-119.006.004.004
4547,A-119.006.004.006
4547,A-119.006.004.006
12328,A-119.009.044.001
12328,A-119.009.044.001
453,A-110.002.000.001
453,A-110.002.000.001
3447,A-110.002.030.010
3447,A-110.002.030.010
11082,A-106.008.008.003
11082,A-106.008.008.003
7516,A-106.008.012.001
7516,A-106.008.012.001
8373,A-102.002.014.006
8373,A-102.002.014.006
5227,A-102.002.014.010
5227,A-102.002.014.010
4962,A-111.002.015.001
4962,A-111.002.015.001
8824,A-111.002.016.002
8824,A-111.002.016.002
5245,A-111.002.016.005
5245,A-111.002.016.005
7041,A-112.001.013.001
7041,A-112.001.013.001
6082,A-102.006.001.004
8989,A-111.002.013.002
8989,A-111.002.013.002
11236,A-111.002.013.004
11236,A-111.002.013.004
10064,A-111.002.013.001
10064,A-111.002.013.001
8215,A-111.002.013.005
8215,A-111.002.013.005
10191,A-111.002.013.003
10191,A-111.002.013.003
6629,A-111.002.017.001
6629,A-111.002.017.001
7791,A-119.001.005.002
7791,A-119.001.005.002
5340,A-106.009.001.008
5340,A-106.009.001.008
3425,A-107.001.003.002
3425,A-107.001.003.002
568,A-118.002.000.001
568,A-118.002.000.001
568,A-118.002.000.002
568,A-118.002.000.002
7223,A-118.002.001.001
7223,A-118.002.001.001
4052,A-118.002.001.002
4052,A-118.002.001.002
10095,A-118.002.001.003
10095,A-118.002.001.003
3928,A-118.002.001.004
3928,A-118.002.001.004
8310,A-111.005.005.001
8310,A-111.005.005.001
5827,A-119.002.001.001
5827,A-119.002.001.001
9831,A-119.009.007.001
9831,A-119.009.007.001
8484,A-102.002.015.001
8484,A-102.002.015.001
8958,A-106.008.008.004
8958,A-106.008.008.004
9479,A-106.008.008.006
9479,A-106.008.008.006
8100,A-106.008.008.008
8100,A-106.008.008.008
10564,A-106.008.008.010
10564,A-106.008.008.010
5892,A-106.008.008.011
5892,A-106.008.008.011
6140,A-106.008.008.012
6140,A-106.008.008.012
8983,A-106.008.008.015
8983,A-106.008.008.015
6437,A-106.008.008.002
6437,A-106.008.008.002
4258,A-119.009.008.003
4258,A-119.009.008.003
7006,A-119.009.008.006
7006,A-119.009.008.006
225,A-119.005.000.001
225,A-119.005.000.001
10071,A-112.002.005.001
10071,A-112.002.005.001
92,A-114.000.000.001
92,A-114.000.000.001
1156,A-106.000.904.000
1156,A-106.000.904.000
1156,A-106.000.904.000
68353,A-106.000.905.001
68353,A-106.000.905.001
402,A-106.000.900.001
402,A-106.000.900.001
402,A-106.000.900.002
402,A-106.000.900.002
"402,557,390,535,455,260,198,300",A-106.001.000.001
"402,557,390,535,455,260,198,300",A-106.001.000.001
"402,557,390,535,455,260,198,300",A-106.001.000.003
"402,557,390,535,455,260,198,300",A-106.001.000.003
7086,A-111.002.014.002
7086,A-111.002.014.002
255,A-112.002.000.001
255,A-112.002.000.001
255,A-112.002.000.002
255,A-112.002.000.002
255,A-112.002.000.003
255,A-112.002.000.003
255,A-112.002.000.004
255,A-112.002.000.004
255,A-112.002.000.005
255,A-112.002.000.005
255,A-112.002.000.006
255,A-112.002.000.006
6525,A-112.002.006.002
6525,A-112.002.006.002
9829,A-112.002.006.001
9128,A-112.002.006.003
9128,A-112.002.006.003
3570,A-112.002.004.001
3570,A-112.002.004.001
5668,A-106.001.002.005
5668,A-106.001.002.005
3436,A-119.004.002.002
3436,A-119.004.002.002
548,A-112.005.000.001
548,A-112.005.000.001
9199,A-112.001.015.002
9199,A-112.001.015.002
8895,A-112.001.008.001
8895,A-112.001.008.001
4203,A-101.001.002.001
4203,A-101.001.002.001
5326,A-111.005.006.001
5326,A-111.005.006.001
