taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,Reference
99548,SPECIES,COUNTRY,KZ,,CITES_EU,
99548,SPECIES,COUNTRY,KW,,CITES_EU,
99548,SPECIES,COUNTRY,LV,,CITES_EU,
99548,SPECIES,COUNTRY,LB,,CITES_EU,
99548,SPECIES,COUNTRY,LY,,CITES_EU,
99548,SPECIES,COUNTRY,LI,,CITES_EU,
99548,SPECIES,COUNTRY,LT,,CITES_EU,
99548,SPECIES,COUNTRY,MK,,CITES_EU,
99548,SPECIES,COUNTRY,MT,,CITES_EU,
99548,SPECIES,COUNTRY,MR,,CITES_EU,
99548,SPECIES,COUNTRY,MD,,CITES_EU,
99548,SPECIES,COUNTRY,MN,,CITES_EU,
99548,SPECIES,COUNTRY,ME,,CITES_EU,
99548,SPECIES,COUNTRY,MA,,CITES_EU,
99548,SPECIES,COUNTRY,NL,,CITES_EU,
99548,SPECIES,COUNTRY,NG,,CITES_EU,
99548,SPECIES,COUNTRY,NO,,CITES_EU,
99548,SPECIES,COUNTRY,OM,,CITES_EU,
99548,SPECIES,COUNTRY,PL,,CITES_EU,
99548,SPECIES,COUNTRY,PT,,CITES_EU,
99548,SPECIES,COUNTRY,QA,,CITES_EU,
99548,SPECIES,COUNTRY,RO,,CITES_EU,
99548,SPECIES,COUNTRY,RU,,CITES_EU,
99548,SPECIES,COUNTRY,SA,,CITES_EU,
99548,SPECIES,COUNTRY,SN,,CITES_EU,
99548,SPECIES,COUNTRY,RS,,CITES_EU,
99548,SPECIES,COUNTRY,SL,,CITES_EU,
99548,SPECIES,COUNTRY,SK,,CITES_EU,
99548,SPECIES,COUNTRY,SI,,CITES_EU,
99548,SPECIES,COUNTRY,SO,,CITES_EU,
99548,SPECIES,COUNTRY,ES,,CITES_EU,
99548,SPECIES,COUNTRY,SD,,CITES_EU,
99548,SPECIES,COUNTRY,SE,,CITES_EU,
99548,SPECIES,COUNTRY,CH,,CITES_EU,
99548,SPECIES,COUNTRY,SY,,CITES_EU,
99548,SPECIES,COUNTRY,TN,,CITES_EU,
99548,SPECIES,COUNTRY,TR,,CITES_EU,
99548,SPECIES,COUNTRY,TM,,CITES_EU,
99548,SPECIES,COUNTRY,UA,,CITES_EU,
99548,SPECIES,COUNTRY,AE,,CITES_EU,
99548,SPECIES,COUNTRY,GB,,CITES_EU,
99548,SPECIES,COUNTRY,UZ,,CITES_EU,
99548,SPECIES,COUNTRY,YE,,CITES_EU,
10029,SPECIES,COUNTRY,MR,,CITES_EU,
10029,SPECIES,COUNTRY,PK,,CITES_EU,
10029,SPECIES,COUNTRY,RS,,CITES_EU,
4277,SPECIES,COUNTRY,PK,,CITES_EU,
4277,SPECIES,COUNTRY,RS,,CITES_EU,
4277,SPECIES,COUNTRY,AE,,CITES_EU,
4277,SPECIES,COUNTRY,BR,,CITES_EU,
9288,SPECIES,COUNTRY,CA,,CITES_EU,
10927,SPECIES,COUNTRY,JO,,CITES_EU,
10927,SPECIES,TERRITORY,MO,,CITES_EU,
10927,SPECIES,COUNTRY,RS,,CITES_EU,
10927,SPECIES,COUNTRY,TM,,CITES_EU,
10927,SPECIES,COUNTRY,AE,,CITES_EU,
9607,SPECIES,COUNTRY,BD,,CITES_EU,
9607,SPECIES,COUNTRY,IS,,CITES_EU,
9607,SPECIES,COUNTRY,ME,,CITES_EU,
9607,SPECIES,COUNTRY,RS,,CITES_EU,
9607,SPECIES,COUNTRY,AE,,CITES_EU,
10694,SPECIES,COUNTRY,CA,,CITES_EU,
10694,SPECIES,COUNTRY,HN,,CITES_EU,
10694,SPECIES,COUNTRY,RS,,CITES_EU,
5890,SPECIES,COUNTRY,BY,,CITES_EU,
5890,SPECIES,COUNTRY,RS,,CITES_EU,
5890,SPECIES,COUNTRY,TJ,,CITES_EU,
5890,SPECIES,COUNTRY,TM,,CITES_EU,
10284,SPECIES,COUNTRY,RU,,CITES_EU,
10284,SPECIES,COUNTRY,RS,,CITES_EU,
99550,SPECIES,COUNTRY,AL,,CITES_EU,
99550,SPECIES,COUNTRY,DZ,,CITES_EU,
99550,SPECIES,COUNTRY,AD,,CITES_EU,
99550,SPECIES,COUNTRY,AM,,CITES_EU,
99550,SPECIES,COUNTRY,AT,,CITES_EU,
99550,SPECIES,COUNTRY,AZ,,CITES_EU,
99550,SPECIES,COUNTRY,BH,,CITES_EU,
99550,SPECIES,COUNTRY,BY,,CITES_EU,
99550,SPECIES,COUNTRY,BE,,CITES_EU,
99550,SPECIES,COUNTRY,BA,,CITES_EU,
99550,SPECIES,COUNTRY,BG,,CITES_EU,
99550,SPECIES,COUNTRY,HR,,CITES_EU,
99550,SPECIES,COUNTRY,CY,,CITES_EU,
99550,SPECIES,COUNTRY,CZ,,CITES_EU,
99550,SPECIES,COUNTRY,DK,,CITES_EU,
99550,SPECIES,COUNTRY,EG,,CITES_EU,
99550,SPECIES,COUNTRY,EE,,CITES_EU,
99550,SPECIES,TERRITORY,FO,,CITES_EU,
99550,SPECIES,COUNTRY,FI,,CITES_EU,
99550,SPECIES,COUNTRY,FR,,CITES_EU,
99550,SPECIES,COUNTRY,GE,,CITES_EU,
99550,SPECIES,COUNTRY,DE,,CITES_EU,
99550,SPECIES,TERRITORY,GI,,CITES_EU,
99550,SPECIES,COUNTRY,GR,,CITES_EU,
99550,SPECIES,COUNTRY,HU,,CITES_EU,
99550,SPECIES,COUNTRY,IR,,CITES_EU,
99550,SPECIES,COUNTRY,IQ,,CITES_EU,
99550,SPECIES,COUNTRY,IE,,CITES_EU,
99550,SPECIES,COUNTRY,IL,,CITES_EU,
99550,SPECIES,COUNTRY,IT,,CITES_EU,
99550,SPECIES,COUNTRY,JO,,CITES_EU,
99550,SPECIES,COUNTRY,KZ,,CITES_EU,
99550,SPECIES,COUNTRY,KW,,CITES_EU,
99550,SPECIES,COUNTRY,KG,,CITES_EU,
99550,SPECIES,COUNTRY,LV,,CITES_EU,
99550,SPECIES,COUNTRY,LB,,CITES_EU,
99550,SPECIES,COUNTRY,LY,,CITES_EU,
99550,SPECIES,COUNTRY,LI,,CITES_EU,
99550,SPECIES,COUNTRY,LT,,CITES_EU,
99550,SPECIES,COUNTRY,LU,,CITES_EU,
99550,SPECIES,COUNTRY,MK,,CITES_EU,
99550,SPECIES,COUNTRY,MT,,CITES_EU,
99550,SPECIES,COUNTRY,MD,,CITES_EU,
99550,SPECIES,COUNTRY,ME,,CITES_EU,
99550,SPECIES,COUNTRY,MA,,CITES_EU,
99550,SPECIES,COUNTRY,NL,,CITES_EU,
99550,SPECIES,COUNTRY,NO,,CITES_EU,
99550,SPECIES,COUNTRY,PL,,CITES_EU,
99550,SPECIES,COUNTRY,PT,,CITES_EU,
99550,SPECIES,COUNTRY,RO,,CITES_EU,
99550,SPECIES,COUNTRY,RU,,CITES_EU,
99550,SPECIES,COUNTRY,SA,,CITES_EU,
99550,SPECIES,COUNTRY,RS,,CITES_EU,
99550,SPECIES,COUNTRY,SK,,CITES_EU,
99550,SPECIES,COUNTRY,SI,,CITES_EU,
99550,SPECIES,COUNTRY,ES,,CITES_EU,
99550,SPECIES,COUNTRY,SE,,CITES_EU,
99550,SPECIES,COUNTRY,CH,,CITES_EU,
99550,SPECIES,COUNTRY,SY,,CITES_EU,
99550,SPECIES,COUNTRY,TN,,CITES_EU,
99550,SPECIES,COUNTRY,TR,,CITES_EU,
99550,SPECIES,COUNTRY,TM,,CITES_EU,
99550,SPECIES,COUNTRY,UA,,CITES_EU,
99550,SPECIES,COUNTRY,AE,,CITES_EU,
99550,SPECIES,COUNTRY,GB,,CITES_EU,
99552,SPECIES,COUNTRY,AF,,CITES_EU,
99552,SPECIES,COUNTRY,AL,,CITES_EU,
99552,SPECIES,COUNTRY,DZ,,CITES_EU,
99552,SPECIES,COUNTRY,AM,,CITES_EU,
99552,SPECIES,COUNTRY,AT,,CITES_EU,
99552,SPECIES,COUNTRY,AZ,,CITES_EU,
99552,SPECIES,COUNTRY,BH,,CITES_EU,
99552,SPECIES,COUNTRY,BY,,CITES_EU,
99552,SPECIES,COUNTRY,BE,,CITES_EU,
99552,SPECIES,COUNTRY,BA,,CITES_EU,
99552,SPECIES,COUNTRY,BG,,CITES_EU,
99552,SPECIES,COUNTRY,HR,,CITES_EU,
99552,SPECIES,COUNTRY,CY,,CITES_EU,
99552,SPECIES,COUNTRY,CZ,,CITES_EU,
99552,SPECIES,COUNTRY,DK,,CITES_EU,
99552,SPECIES,COUNTRY,EG,,CITES_EU,
99552,SPECIES,COUNTRY,FI,,CITES_EU,
99552,SPECIES,COUNTRY,GE,,CITES_EU,
99552,SPECIES,COUNTRY,DE,,CITES_EU,
99552,SPECIES,COUNTRY,GR,,CITES_EU,
99552,SPECIES,COUNTRY,HU,,CITES_EU,
99552,SPECIES,COUNTRY,IN,,CITES_EU,
99552,SPECIES,COUNTRY,IR,,CITES_EU,
99552,SPECIES,COUNTRY,IL,,CITES_EU,
99552,SPECIES,COUNTRY,IT,,CITES_EU,
99552,SPECIES,COUNTRY,JO,,CITES_EU,
99552,SPECIES,COUNTRY,KZ,,CITES_EU,
99552,SPECIES,COUNTRY,KW,,CITES_EU,
99552,SPECIES,COUNTRY,LV,,CITES_EU,
99552,SPECIES,COUNTRY,LB,,CITES_EU,
99552,SPECIES,COUNTRY,LY,,CITES_EU,
99552,SPECIES,COUNTRY,LT,,CITES_EU,
99552,SPECIES,COUNTRY,LU,,CITES_EU,
99552,SPECIES,COUNTRY,MK,,CITES_EU,
99552,SPECIES,COUNTRY,MT,,CITES_EU,
99552,SPECIES,COUNTRY,MD,,CITES_EU,
99552,SPECIES,COUNTRY,ME,,CITES_EU,
99552,SPECIES,COUNTRY,MA,,CITES_EU,
99552,SPECIES,COUNTRY,NL,,CITES_EU,
99552,SPECIES,COUNTRY,NO,,CITES_EU,
99552,SPECIES,COUNTRY,OM,,CITES_EU,
99552,SPECIES,COUNTRY,PK,,CITES_EU,
99552,SPECIES,COUNTRY,PL,,CITES_EU,
99552,SPECIES,COUNTRY,QA,,CITES_EU,
99552,SPECIES,COUNTRY,RO,,CITES_EU,
99552,SPECIES,COUNTRY,RU,,CITES_EU,
99552,SPECIES,COUNTRY,SA,,CITES_EU,
99552,SPECIES,COUNTRY,SN,,CITES_EU,
99552,SPECIES,COUNTRY,RS,,CITES_EU,
99552,SPECIES,COUNTRY,SK,,CITES_EU,
99552,SPECIES,COUNTRY,SI,,CITES_EU,
99552,SPECIES,COUNTRY,SE,,CITES_EU,
99552,SPECIES,COUNTRY,TN,,CITES_EU,
99552,SPECIES,COUNTRY,TR,,CITES_EU,
99552,SPECIES,COUNTRY,AE,,CITES_EU,
99575,SPECIES,COUNTRY,AL,,CITES_EU,
99575,SPECIES,COUNTRY,AO,,CITES_EU,
99575,SPECIES,COUNTRY,AT,,CITES_EU,
99575,SPECIES,COUNTRY,AZ,,CITES_EU,
99575,SPECIES,COUNTRY,BY,,CITES_EU,
99575,SPECIES,COUNTRY,BE,,CITES_EU,
99575,SPECIES,COUNTRY,BA,,CITES_EU,
99575,SPECIES,COUNTRY,BW,,CITES_EU,
99575,SPECIES,COUNTRY,BG,,CITES_EU,
99575,SPECIES,COUNTRY,CD,,CITES_EU,
99575,SPECIES,COUNTRY,HR,,CITES_EU,
99575,SPECIES,COUNTRY,CY,,CITES_EU,
99575,SPECIES,COUNTRY,CZ,,CITES_EU,
99575,SPECIES,COUNTRY,DK,,CITES_EU,
99575,SPECIES,COUNTRY,EE,,CITES_EU,
99575,SPECIES,COUNTRY,FI,,CITES_EU,
99575,SPECIES,COUNTRY,FR,,CITES_EU,
99575,SPECIES,COUNTRY,GA,,CITES_EU,
99575,SPECIES,COUNTRY,DE,,CITES_EU,
99575,SPECIES,COUNTRY,GR,,CITES_EU,
99575,SPECIES,COUNTRY,HU,,CITES_EU,
99575,SPECIES,COUNTRY,IR,,CITES_EU,
99575,SPECIES,COUNTRY,IT,,CITES_EU,
99575,SPECIES,COUNTRY,KZ,,CITES_EU,
99575,SPECIES,COUNTRY,KE,,CITES_EU,
99575,SPECIES,COUNTRY,LV,,CITES_EU,
99575,SPECIES,COUNTRY,LI,,CITES_EU,
99575,SPECIES,COUNTRY,LT,,CITES_EU,
99575,SPECIES,COUNTRY,LU,,CITES_EU,
99575,SPECIES,COUNTRY,MK,,CITES_EU,
99575,SPECIES,COUNTRY,MW,,CITES_EU,
99575,SPECIES,COUNTRY,MT,,CITES_EU,
99575,SPECIES,COUNTRY,MD,,CITES_EU,
99575,SPECIES,COUNTRY,ME,,CITES_EU,
99575,SPECIES,COUNTRY,MZ,,CITES_EU,
99575,SPECIES,COUNTRY,NA,,CITES_EU,
99575,SPECIES,COUNTRY,NL,,CITES_EU,
99575,SPECIES,COUNTRY,NO,,CITES_EU,
99575,SPECIES,COUNTRY,PL,,CITES_EU,
99575,SPECIES,COUNTRY,RO,,CITES_EU,
99575,SPECIES,COUNTRY,RU,,CITES_EU,
99575,SPECIES,COUNTRY,RW,,CITES_EU,
99575,SPECIES,COUNTRY,RS,,CITES_EU,
99575,SPECIES,COUNTRY,SK,,CITES_EU,
99575,SPECIES,COUNTRY,SI,,CITES_EU,
99575,SPECIES,COUNTRY,ZA,,CITES_EU,
99575,SPECIES,COUNTRY,ES,,CITES_EU,
99575,SPECIES,COUNTRY,SZ,,CITES_EU,
99575,SPECIES,COUNTRY,SE,,CITES_EU,
99575,SPECIES,COUNTRY,CH,,CITES_EU,
99575,SPECIES,COUNTRY,TZ,,CITES_EU,
99575,SPECIES,COUNTRY,TR,,CITES_EU,
99575,SPECIES,COUNTRY,UG,,CITES_EU,
99575,SPECIES,COUNTRY,UA,,CITES_EU,
99575,SPECIES,COUNTRY,ZM,,CITES_EU,
99575,SPECIES,COUNTRY,ZW,,CITES_EU,
99553,SPECIES,COUNTRY,AF,,CITES_EU,
99553,SPECIES,COUNTRY,AL,,CITES_EU,
99553,SPECIES,COUNTRY,DZ,,CITES_EU,
99553,SPECIES,COUNTRY,AM,,CITES_EU,
99553,SPECIES,COUNTRY,AT,,CITES_EU,
99553,SPECIES,COUNTRY,AZ,,CITES_EU,
99553,SPECIES,COUNTRY,BH,,CITES_EU,
99553,SPECIES,COUNTRY,BY,,CITES_EU,
99553,SPECIES,COUNTRY,BE,,CITES_EU,
99553,SPECIES,COUNTRY,BJ,,CITES_EU,
99553,SPECIES,COUNTRY,BA,,CITES_EU,
99553,SPECIES,COUNTRY,BG,,CITES_EU,
99553,SPECIES,COUNTRY,BF,,CITES_EU,
99553,SPECIES,COUNTRY,KH,,CITES_EU,
99553,SPECIES,COUNTRY,CA,,CITES_EU,
99553,SPECIES,COUNTRY,TD,,CITES_EU,
99553,SPECIES,COUNTRY,CN,,CITES_EU,
99553,SPECIES,COUNTRY,HR,,CITES_EU,
99553,SPECIES,COUNTRY,CY,,CITES_EU,
99553,SPECIES,COUNTRY,CZ,,CITES_EU,
99553,SPECIES,COUNTRY,DK,,CITES_EU,
99553,SPECIES,COUNTRY,EG,,CITES_EU,
99553,SPECIES,COUNTRY,ER,,CITES_EU,
99553,SPECIES,COUNTRY,EE,,CITES_EU,
99553,SPECIES,COUNTRY,ET,,CITES_EU,
99553,SPECIES,COUNTRY,FI,,CITES_EU,
99553,SPECIES,COUNTRY,FR,,CITES_EU,
99553,SPECIES,COUNTRY,GE,,CITES_EU,
99553,SPECIES,COUNTRY,DE,,CITES_EU,
99553,SPECIES,COUNTRY,GH,,CITES_EU,
99553,SPECIES,TERRITORY,GI,,CITES_EU,
99553,SPECIES,COUNTRY,GR,,CITES_EU,
99553,SPECIES,TERRITORY,HK,,CITES_EU,
99553,SPECIES,COUNTRY,HU,,CITES_EU,
99553,SPECIES,COUNTRY,IN,,CITES_EU,
99553,SPECIES,COUNTRY,IR,,CITES_EU,
99553,SPECIES,COUNTRY,IQ,,CITES_EU,
99553,SPECIES,COUNTRY,IL,,CITES_EU,
99553,SPECIES,COUNTRY,IT,,CITES_EU,
99553,SPECIES,COUNTRY,JO,,CITES_EU,
99553,SPECIES,COUNTRY,KZ,,CITES_EU,
99553,SPECIES,COUNTRY,KW,,CITES_EU,
99553,SPECIES,COUNTRY,KG,,CITES_EU,
99553,SPECIES,COUNTRY,LA,,CITES_EU,
99553,SPECIES,COUNTRY,LV,,CITES_EU,
99553,SPECIES,COUNTRY,LB,,CITES_EU,
99553,SPECIES,COUNTRY,LY,,CITES_EU,
99553,SPECIES,COUNTRY,LT,,CITES_EU,
99553,SPECIES,COUNTRY,LU,,CITES_EU,
99553,SPECIES,COUNTRY,ML,,CITES_EU,
99553,SPECIES,COUNTRY,MT,,CITES_EU,
99553,SPECIES,COUNTRY,MR,,CITES_EU,
99553,SPECIES,COUNTRY,MN,,CITES_EU,
99553,SPECIES,COUNTRY,ME,,CITES_EU,
99553,SPECIES,COUNTRY,MA,,CITES_EU,
99553,SPECIES,COUNTRY,MM,,CITES_EU,
99553,SPECIES,COUNTRY,NP,,CITES_EU,
99553,SPECIES,COUNTRY,NL,,CITES_EU,
99553,SPECIES,COUNTRY,NG,,CITES_EU,
99553,SPECIES,COUNTRY,NO,,CITES_EU,
99553,SPECIES,COUNTRY,OM,,CITES_EU,
99553,SPECIES,COUNTRY,PK,,CITES_EU,
99553,SPECIES,COUNTRY,PL,,CITES_EU,
99553,SPECIES,COUNTRY,PT,,CITES_EU,
99553,SPECIES,COUNTRY,QA,,CITES_EU,
99553,SPECIES,COUNTRY,RO,,CITES_EU,
99553,SPECIES,COUNTRY,RU,,CITES_EU,
99553,SPECIES,COUNTRY,SA,,CITES_EU,
99553,SPECIES,COUNTRY,SN,,CITES_EU,
99553,SPECIES,COUNTRY,RS,,CITES_EU,
99553,SPECIES,COUNTRY,SK,,CITES_EU,
99553,SPECIES,COUNTRY,SI,,CITES_EU,
99553,SPECIES,COUNTRY,ES,,CITES_EU,
99553,SPECIES,COUNTRY,SD,,CITES_EU,
99553,SPECIES,COUNTRY,SE,,CITES_EU,
99553,SPECIES,COUNTRY,CH,,CITES_EU,
99553,SPECIES,COUNTRY,SY,,CITES_EU,
99553,SPECIES,COUNTRY,TJ,,CITES_EU,
99553,SPECIES,COUNTRY,TH,,CITES_EU,
99553,SPECIES,COUNTRY,TN,,CITES_EU,
99553,SPECIES,COUNTRY,TR,,CITES_EU,
99553,SPECIES,COUNTRY,TM,,CITES_EU,
99553,SPECIES,COUNTRY,UA,,CITES_EU,
99553,SPECIES,COUNTRY,AE,,CITES_EU,
99553,SPECIES,COUNTRY,GB,,CITES_EU,
99553,SPECIES,COUNTRY,US,,CITES_EU,
99553,SPECIES,COUNTRY,UZ,,CITES_EU,
99553,SPECIES,COUNTRY,VN,,CITES_EU,
99553,SPECIES,COUNTRY,YE,,CITES_EU,
99554,SPECIES,COUNTRY,AZ,,CITES_EU,
99554,SPECIES,COUNTRY,BY,,CITES_EU,
99554,SPECIES,COUNTRY,BW,,CITES_EU,
99554,SPECIES,COUNTRY,BG,,CITES_EU,
99554,SPECIES,COUNTRY,DK,,CITES_EU,
99554,SPECIES,COUNTRY,EE,,CITES_EU,
99554,SPECIES,COUNTRY,FI,,CITES_EU,
99554,SPECIES,COUNTRY,DE,,CITES_EU,
99554,SPECIES,COUNTRY,HU,,CITES_EU,
99554,SPECIES,COUNTRY,KZ,,CITES_EU,
99554,SPECIES,COUNTRY,KE,,CITES_EU,
99554,SPECIES,COUNTRY,LV,,CITES_EU,
99554,SPECIES,COUNTRY,LT,,CITES_EU,
99554,SPECIES,COUNTRY,MW,,CITES_EU,
99554,SPECIES,COUNTRY,MD,,CITES_EU,
99554,SPECIES,COUNTRY,MZ,,CITES_EU,
99554,SPECIES,COUNTRY,NA,,CITES_EU,
99554,SPECIES,COUNTRY,NO,,CITES_EU,
99554,SPECIES,COUNTRY,PL,,CITES_EU,
99554,SPECIES,COUNTRY,RO,,CITES_EU,
99554,SPECIES,COUNTRY,RU,,CITES_EU,
99554,SPECIES,COUNTRY,SA,,CITES_EU,
99554,SPECIES,COUNTRY,RS,,CITES_EU,
99554,SPECIES,COUNTRY,SK,,CITES_EU,
99554,SPECIES,COUNTRY,ZA,,CITES_EU,
99554,SPECIES,COUNTRY,SE,,CITES_EU,
99554,SPECIES,COUNTRY,TZ,,CITES_EU,
99554,SPECIES,COUNTRY,UG,,CITES_EU,
99554,SPECIES,COUNTRY,UA,,CITES_EU,
99554,SPECIES,COUNTRY,ZM,,CITES_EU,
99554,SPECIES,COUNTRY,ZW,,CITES_EU,
99555,SPECIES,COUNTRY,AF,,CITES_EU,
99555,SPECIES,COUNTRY,AL,,CITES_EU,
99555,SPECIES,COUNTRY,DZ,,CITES_EU,
99555,SPECIES,COUNTRY,AD,,CITES_EU,
99555,SPECIES,COUNTRY,AM,,CITES_EU,
99555,SPECIES,COUNTRY,AT,,CITES_EU,
99555,SPECIES,COUNTRY,AZ,,CITES_EU,
99555,SPECIES,COUNTRY,BE,,CITES_EU,
99555,SPECIES,COUNTRY,BJ,,CITES_EU,
99555,SPECIES,COUNTRY,BA,,CITES_EU,
99555,SPECIES,COUNTRY,BG,,CITES_EU,
99555,SPECIES,COUNTRY,BF,,CITES_EU,
99555,SPECIES,COUNTRY,CM,,CITES_EU,
99555,SPECIES,COUNTRY,CF,,CITES_EU,
99555,SPECIES,COUNTRY,TD,,CITES_EU,
99555,SPECIES,COUNTRY,CN,,CITES_EU,
99555,SPECIES,COUNTRY,CD,,CITES_EU,
99555,SPECIES,COUNTRY,CI,,CITES_EU,
99555,SPECIES,COUNTRY,HR,,CITES_EU,
99555,SPECIES,COUNTRY,CY,,CITES_EU,
99555,SPECIES,COUNTRY,CZ,,CITES_EU,
99555,SPECIES,COUNTRY,DK,,CITES_EU,
99555,SPECIES,COUNTRY,EG,,CITES_EU,
99555,SPECIES,COUNTRY,ET,,CITES_EU,
99555,SPECIES,COUNTRY,FR,,CITES_EU,
99555,SPECIES,COUNTRY,GM,,CITES_EU,
99555,SPECIES,COUNTRY,GE,,CITES_EU,
99555,SPECIES,COUNTRY,DE,,CITES_EU,
99555,SPECIES,COUNTRY,GH,,CITES_EU,
99555,SPECIES,TERRITORY,GI,,CITES_EU,
99555,SPECIES,COUNTRY,GR,,CITES_EU,
99555,SPECIES,COUNTRY,GN,,CITES_EU,
99555,SPECIES,COUNTRY,HU,,CITES_EU,
99555,SPECIES,COUNTRY,IR,,CITES_EU,
99555,SPECIES,COUNTRY,IQ,,CITES_EU,
99555,SPECIES,COUNTRY,IL,,CITES_EU,
99555,SPECIES,COUNTRY,IT,,CITES_EU,
99555,SPECIES,COUNTRY,JO,,CITES_EU,
99555,SPECIES,COUNTRY,KZ,,CITES_EU,
99555,SPECIES,COUNTRY,KE,,CITES_EU,
99555,SPECIES,COUNTRY,KG,,CITES_EU,
99555,SPECIES,COUNTRY,LB,,CITES_EU,
99555,SPECIES,COUNTRY,LR,,CITES_EU,
99555,SPECIES,COUNTRY,LY,,CITES_EU,
99555,SPECIES,COUNTRY,LI,,CITES_EU,
99555,SPECIES,COUNTRY,LU,,CITES_EU,
99555,SPECIES,COUNTRY,MK,,CITES_EU,
99555,SPECIES,COUNTRY,ML,,CITES_EU,
99555,SPECIES,COUNTRY,MT,,CITES_EU,
99555,SPECIES,COUNTRY,MR,,CITES_EU,
99555,SPECIES,COUNTRY,MD,,CITES_EU,
99555,SPECIES,COUNTRY,MN,,CITES_EU,
99555,SPECIES,COUNTRY,ME,,CITES_EU,
99555,SPECIES,COUNTRY,MA,,CITES_EU,
99555,SPECIES,COUNTRY,NL,,CITES_EU,
99555,SPECIES,COUNTRY,NG,,CITES_EU,
99555,SPECIES,COUNTRY,PL,,CITES_EU,
99555,SPECIES,COUNTRY,PT,,CITES_EU,
99555,SPECIES,COUNTRY,RO,,CITES_EU,
99555,SPECIES,COUNTRY,RU,,CITES_EU,
99555,SPECIES,COUNTRY,SN,,CITES_EU,
99555,SPECIES,COUNTRY,RS,,CITES_EU,
99555,SPECIES,COUNTRY,SL,,CITES_EU,
99555,SPECIES,COUNTRY,SK,,CITES_EU,
99555,SPECIES,COUNTRY,SI,,CITES_EU,
99555,SPECIES,COUNTRY,SO,,CITES_EU,
99555,SPECIES,COUNTRY,SS,,CITES_EU,
99555,SPECIES,COUNTRY,ES,,CITES_EU,
