taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,Reference
99558,SPECIES,COUNTRY,IE,,CITES_EU,
99558,SPECIES,COUNTRY,IL,,CITES_EU,
99558,SPECIES,COUNTRY,IT,,CITES_EU,
99558,SPECIES,COUNTRY,JO,,CITES_EU,
99558,SPECIES,COUNTRY,KW,,CITES_EU,
99558,SPECIES,COUNTRY,LV,,CITES_EU,
99558,SPECIES,COUNTRY,LY,,CITES_EU,
99558,SPECIES,COUNTRY,LB,,CITES_EU,
99558,SPECIES,COUNTRY,LI,,CITES_EU,
99558,SPECIES,COUNTRY,LT,,CITES_EU,
99558,SPECIES,COUNTRY,LU,,CITES_EU,
99558,SPECIES,COUNTRY,MK,,CITES_EU,
99558,SPECIES,COUNTRY,MT,,CITES_EU,
99558,SPECIES,COUNTRY,MD,,CITES_EU,
99558,SPECIES,COUNTRY,ME,,CITES_EU,
99558,SPECIES,COUNTRY,MA,,CITES_EU,
99558,SPECIES,COUNTRY,NL,,CITES_EU,
99558,SPECIES,COUNTRY,NO,,CITES_EU,
99558,SPECIES,COUNTRY,PL,,CITES_EU,
99558,SPECIES,COUNTRY,PT,,CITES_EU,
99558,SPECIES,COUNTRY,RO,,CITES_EU,
99558,SPECIES,COUNTRY,RU,,CITES_EU,
99558,SPECIES,COUNTRY,SA,,CITES_EU,
99558,SPECIES,COUNTRY,RS,,CITES_EU,
99558,SPECIES,COUNTRY,SK,,CITES_EU,
99558,SPECIES,COUNTRY,SI,,CITES_EU,
99558,SPECIES,COUNTRY,ES,,CITES_EU,
99558,SPECIES,COUNTRY,SE,,CITES_EU,
99558,SPECIES,COUNTRY,CH,,CITES_EU,
99558,SPECIES,COUNTRY,SY,,CITES_EU,
99558,SPECIES,COUNTRY,TN,,CITES_EU,
99558,SPECIES,COUNTRY,TR,,CITES_EU,
99558,SPECIES,COUNTRY,UA,,CITES_EU,
99558,SPECIES,COUNTRY,AE,,CITES_EU,
99558,SPECIES,COUNTRY,GB,,CITES_EU,
99558,SPECIES,COUNTRY,AU,,CITES_EU,
99558,SPECIES,COUNTRY,NZ,,CITES_EU,
99558,SPECIES,COUNTRY,UZ,,CITES_EU,
99558,SPECIES,COUNTRY,TM,,CITES_EU,
99558,SPECIES,COUNTRY,KG,,CITES_EU,
99558,SPECIES,COUNTRY,TJ,,CITES_EU,
99558,SPECIES,COUNTRY,KZ,,CITES_EU,
99558,SPECIES,COUNTRY,MN,,CITES_EU,
99558,SPECIES,COUNTRY,PK,,CITES_EU,
99559,SPECIES,COUNTRY,AL,,CITES_EU,
99559,SPECIES,COUNTRY,DZ,,CITES_EU,
99559,SPECIES,COUNTRY,AD,,CITES_EU,
99559,SPECIES,COUNTRY,AM,,CITES_EU,
99559,SPECIES,COUNTRY,AT,,CITES_EU,
99559,SPECIES,COUNTRY,AZ,,CITES_EU,
99559,SPECIES,COUNTRY,BH,,CITES_EU,
99559,SPECIES,COUNTRY,BY,,CITES_EU,
99559,SPECIES,COUNTRY,BE,,CITES_EU,
99559,SPECIES,COUNTRY,BA,,CITES_EU,
99559,SPECIES,COUNTRY,BG,,CITES_EU,
99559,SPECIES,COUNTRY,HR,,CITES_EU,
99559,SPECIES,COUNTRY,CY,,CITES_EU,
99559,SPECIES,COUNTRY,CZ,,CITES_EU,
99559,SPECIES,COUNTRY,DK,,CITES_EU,
99559,SPECIES,COUNTRY,DJ,,CITES_EU,
99559,SPECIES,COUNTRY,EG,,CITES_EU,
99559,SPECIES,COUNTRY,ER,,CITES_EU,
99559,SPECIES,COUNTRY,EE,,CITES_EU,
99559,SPECIES,COUNTRY,ET,,CITES_EU,
99559,SPECIES,COUNTRY,ER,,CITES_EU,
99559,SPECIES,TERRITORY,FO,,CITES_EU,
99559,SPECIES,COUNTRY,FI,,CITES_EU,
99559,SPECIES,COUNTRY,FR,,CITES_EU,
99559,SPECIES,COUNTRY,GE,,CITES_EU,
99559,SPECIES,COUNTRY,DE,,CITES_EU,
99559,SPECIES,TERRITORY,GI,,CITES_EU,
99559,SPECIES,COUNTRY,GR,,CITES_EU,
99559,SPECIES,COUNTRY,HU,,CITES_EU,
99559,SPECIES,COUNTRY,IR,,CITES_EU,
99559,SPECIES,COUNTRY,IQ,,CITES_EU,
99559,SPECIES,COUNTRY,IE,,CITES_EU,
99559,SPECIES,COUNTRY,IL,,CITES_EU,
99559,SPECIES,COUNTRY,IT,,CITES_EU,
99559,SPECIES,COUNTRY,JO,,CITES_EU,
99559,SPECIES,COUNTRY,KZ,,CITES_EU,
99559,SPECIES,COUNTRY,KW,,CITES_EU,
99559,SPECIES,COUNTRY,LV,,CITES_EU,
99559,SPECIES,COUNTRY,LB,,CITES_EU,
99559,SPECIES,COUNTRY,LY,,CITES_EU,
99559,SPECIES,COUNTRY,LI,,CITES_EU,
99559,SPECIES,COUNTRY,LT,,CITES_EU,
99559,SPECIES,COUNTRY,LU,,CITES_EU,
99559,SPECIES,COUNTRY,MK,,CITES_EU,
99559,SPECIES,COUNTRY,MT,,CITES_EU,
99559,SPECIES,COUNTRY,MR,,CITES_EU,
99559,SPECIES,COUNTRY,MD,,CITES_EU,
99559,SPECIES,COUNTRY,MN,,CITES_EU,
99559,SPECIES,COUNTRY,ME,,CITES_EU,
99559,SPECIES,COUNTRY,MA,,CITES_EU,
99559,SPECIES,COUNTRY,NL,,CITES_EU,
99559,SPECIES,COUNTRY,NO,,CITES_EU,
99559,SPECIES,COUNTRY,OM,,CITES_EU,
99559,SPECIES,COUNTRY,PL,,CITES_EU,
99559,SPECIES,COUNTRY,PT,,CITES_EU,
99559,SPECIES,COUNTRY,QA,,CITES_EU,
99559,SPECIES,COUNTRY,RO,,CITES_EU,
99559,SPECIES,COUNTRY,RU,,CITES_EU,
99559,SPECIES,COUNTRY,SA,,CITES_EU,
99559,SPECIES,COUNTRY,RS,,CITES_EU,
99559,SPECIES,COUNTRY,SK,,CITES_EU,
99559,SPECIES,COUNTRY,SI,,CITES_EU,
99559,SPECIES,COUNTRY,ES,,CITES_EU,
99559,SPECIES,COUNTRY,SD,,CITES_EU,
99559,SPECIES,COUNTRY,SE,,CITES_EU,
99559,SPECIES,COUNTRY,CH,,CITES_EU,
99559,SPECIES,COUNTRY,SY,,CITES_EU,
99559,SPECIES,COUNTRY,TN,,CITES_EU,
99559,SPECIES,COUNTRY,TR,,CITES_EU,
99559,SPECIES,COUNTRY,UA,,CITES_EU,
99559,SPECIES,COUNTRY,AE,,CITES_EU,
99559,SPECIES,COUNTRY,GB,,CITES_EU,
99559,SPECIES,COUNTRY,AU,,CITES_EU,
99559,SPECIES,COUNTRY,NZ,,CITES_EU,
99560,SPECIES,COUNTRY,AL,,CITES_EU,
99560,SPECIES,COUNTRY,DZ,,CITES_EU,
99560,SPECIES,COUNTRY,AD,,CITES_EU,
99560,SPECIES,COUNTRY,AO,,CITES_EU,
99560,SPECIES,COUNTRY,AM,,CITES_EU,
99560,SPECIES,COUNTRY,AT,,CITES_EU,
99560,SPECIES,COUNTRY,AZ,,CITES_EU,
99560,SPECIES,COUNTRY,BH,,CITES_EU,
99560,SPECIES,COUNTRY,BY,,CITES_EU,
99560,SPECIES,COUNTRY,BE,,CITES_EU,
99560,SPECIES,COUNTRY,BA,,CITES_EU,
99560,SPECIES,COUNTRY,BW,,CITES_EU,
99560,SPECIES,COUNTRY,BG,,CITES_EU,
99560,SPECIES,COUNTRY,BI,,CITES_EU,
99560,SPECIES,COUNTRY,CM,,CITES_EU,
99560,SPECIES,COUNTRY,CF,,CITES_EU,
99560,SPECIES,COUNTRY,TD,,CITES_EU,
99560,SPECIES,COUNTRY,CN,,CITES_EU,
99560,SPECIES,COUNTRY,KM,,CITES_EU,
99560,SPECIES,COUNTRY,CD,,CITES_EU,
99560,SPECIES,COUNTRY,HR,,CITES_EU,
99560,SPECIES,COUNTRY,CY,,CITES_EU,
99560,SPECIES,COUNTRY,CZ,,CITES_EU,
99560,SPECIES,COUNTRY,DK,,CITES_EU,
99560,SPECIES,COUNTRY,DJ,,CITES_EU,
99560,SPECIES,COUNTRY,EG,,CITES_EU,
99560,SPECIES,COUNTRY,GQ,,CITES_EU,
99560,SPECIES,COUNTRY,ER,,CITES_EU,
99560,SPECIES,COUNTRY,EE,,CITES_EU,
99560,SPECIES,COUNTRY,ET,,CITES_EU,
99560,SPECIES,COUNTRY,FI,,CITES_EU,
99560,SPECIES,COUNTRY,FR,,CITES_EU,
99560,SPECIES,COUNTRY,GE,,CITES_EU,
99560,SPECIES,COUNTRY,DE,,CITES_EU,
99560,SPECIES,TERRITORY,GI,,CITES_EU,
99560,SPECIES,COUNTRY,GR,,CITES_EU,
99560,SPECIES,COUNTRY,HU,,CITES_EU,
99560,SPECIES,COUNTRY,IR,,CITES_EU,
99560,SPECIES,COUNTRY,IQ,,CITES_EU,
99560,SPECIES,COUNTRY,IL,,CITES_EU,
99560,SPECIES,COUNTRY,IT,,CITES_EU,
99560,SPECIES,COUNTRY,JO,,CITES_EU,
99560,SPECIES,COUNTRY,KZ,,CITES_EU,
99560,SPECIES,COUNTRY,KE,,CITES_EU,
99560,SPECIES,COUNTRY,KW,,CITES_EU,
99560,SPECIES,COUNTRY,LV,,CITES_EU,
99560,SPECIES,COUNTRY,LB,,CITES_EU,
99560,SPECIES,COUNTRY,LY,,CITES_EU,
99560,SPECIES,COUNTRY,LI,,CITES_EU,
99560,SPECIES,COUNTRY,LT,,CITES_EU,
99560,SPECIES,COUNTRY,LU,,CITES_EU,
99560,SPECIES,COUNTRY,MK,,CITES_EU,
99560,SPECIES,COUNTRY,MW,,CITES_EU,
99560,SPECIES,COUNTRY,MT,,CITES_EU,
99560,SPECIES,TERRITORY,YT,,CITES_EU,
99560,SPECIES,COUNTRY,MD,,CITES_EU,
99560,SPECIES,COUNTRY,MN,,CITES_EU,
99560,SPECIES,COUNTRY,ME,,CITES_EU,
99560,SPECIES,COUNTRY,MA,,CITES_EU,
99560,SPECIES,COUNTRY,MZ,,CITES_EU,
99560,SPECIES,COUNTRY,NA,,CITES_EU,
99560,SPECIES,COUNTRY,NL,,CITES_EU,
99560,SPECIES,COUNTRY,NO,,CITES_EU,
99560,SPECIES,COUNTRY,OM,,CITES_EU,
99560,SPECIES,COUNTRY,PL,,CITES_EU,
99560,SPECIES,COUNTRY,PT,,CITES_EU,
99560,SPECIES,COUNTRY,QA,,CITES_EU,
99560,SPECIES,COUNTRY,RO,,CITES_EU,
99560,SPECIES,COUNTRY,RU,,CITES_EU,
99560,SPECIES,COUNTRY,RW,,CITES_EU,
99560,SPECIES,COUNTRY,SA,,CITES_EU,
99560,SPECIES,COUNTRY,RS,,CITES_EU,
99560,SPECIES,COUNTRY,SK,,CITES_EU,
99560,SPECIES,COUNTRY,SI,,CITES_EU,
99560,SPECIES,COUNTRY,SO,,CITES_EU,
99560,SPECIES,COUNTRY,ZA,,CITES_EU,
99560,SPECIES,COUNTRY,SS,,CITES_EU,
99560,SPECIES,COUNTRY,ES,,CITES_EU,
99560,SPECIES,COUNTRY,SD,,CITES_EU,
99560,SPECIES,COUNTRY,SZ,,CITES_EU,
99560,SPECIES,COUNTRY,SE,,CITES_EU,
99560,SPECIES,COUNTRY,CH,,CITES_EU,
99560,SPECIES,COUNTRY,SY,,CITES_EU,
99560,SPECIES,COUNTRY,TZ,,CITES_EU,
99560,SPECIES,COUNTRY,TN,,CITES_EU,
99560,SPECIES,COUNTRY,TR,,CITES_EU,
99560,SPECIES,COUNTRY,UG,,CITES_EU,
99560,SPECIES,COUNTRY,UA,,CITES_EU,
99560,SPECIES,COUNTRY,AE,,CITES_EU,
99560,SPECIES,COUNTRY,GB,,CITES_EU,
99560,SPECIES,COUNTRY,YE,,CITES_EU,
99560,SPECIES,COUNTRY,ZM,,CITES_EU,
99560,SPECIES,COUNTRY,ZW,,CITES_EU,
99576,SPECIES,COUNTRY,AF,,CITES_EU,
99576,SPECIES,COUNTRY,AL,,CITES_EU,
99576,SPECIES,COUNTRY,DZ,,CITES_EU,
99576,SPECIES,COUNTRY,AD,,CITES_EU,
99576,SPECIES,COUNTRY,AM,,CITES_EU,
99576,SPECIES,COUNTRY,AT,,CITES_EU,
99576,SPECIES,COUNTRY,AZ,,CITES_EU,
99576,SPECIES,COUNTRY,BY,,CITES_EU,
99576,SPECIES,COUNTRY,BE,,CITES_EU,
99576,SPECIES,COUNTRY,BT,,CITES_EU,
99576,SPECIES,COUNTRY,BA,,CITES_EU,
99576,SPECIES,COUNTRY,BG,,CITES_EU,
99576,SPECIES,COUNTRY,CN,,CITES_EU,
99576,SPECIES,COUNTRY,HR,,CITES_EU,
99576,SPECIES,COUNTRY,CY,,CITES_EU,
99576,SPECIES,COUNTRY,CZ,,CITES_EU,
99576,SPECIES,COUNTRY,DK,,CITES_EU,
99576,SPECIES,COUNTRY,EE,,CITES_EU,
99576,SPECIES,COUNTRY,FI,,CITES_EU,
99576,SPECIES,COUNTRY,FR,,CITES_EU,
99576,SPECIES,COUNTRY,GE,,CITES_EU,
99576,SPECIES,COUNTRY,DE,,CITES_EU,
99576,SPECIES,COUNTRY,GR,,CITES_EU,
99576,SPECIES,COUNTRY,HU,,CITES_EU,
99576,SPECIES,COUNTRY,IN,,CITES_EU,
99576,SPECIES,COUNTRY,IR,,CITES_EU,
99576,SPECIES,COUNTRY,IE,,CITES_EU,
99576,SPECIES,COUNTRY,IT,,CITES_EU,
99576,SPECIES,COUNTRY,JP,,CITES_EU,
99576,SPECIES,COUNTRY,KZ,,CITES_EU,
99576,SPECIES,COUNTRY,KP,,CITES_EU,
99576,SPECIES,COUNTRY,KR,,CITES_EU,
99576,SPECIES,COUNTRY,KG,,CITES_EU,
99576,SPECIES,COUNTRY,LV,,CITES_EU,
99576,SPECIES,COUNTRY,LB,,CITES_EU,
99576,SPECIES,COUNTRY,LI,,CITES_EU,
99576,SPECIES,COUNTRY,LT,,CITES_EU,
99576,SPECIES,COUNTRY,LU,,CITES_EU,
99576,SPECIES,COUNTRY,MK,,CITES_EU,
99576,SPECIES,COUNTRY,MN,,CITES_EU,
99576,SPECIES,COUNTRY,ME,,CITES_EU,
99576,SPECIES,COUNTRY,MA,,CITES_EU,
99576,SPECIES,COUNTRY,MM,,CITES_EU,
99576,SPECIES,COUNTRY,NP,,CITES_EU,
99576,SPECIES,COUNTRY,NL,,CITES_EU,
99576,SPECIES,COUNTRY,NO,,CITES_EU,
99576,SPECIES,COUNTRY,PK,,CITES_EU,
99576,SPECIES,COUNTRY,PL,,CITES_EU,
99576,SPECIES,COUNTRY,PT,,CITES_EU,
99576,SPECIES,COUNTRY,RO,,CITES_EU,
99576,SPECIES,COUNTRY,RU,,CITES_EU,
99576,SPECIES,COUNTRY,RS,,CITES_EU,
99576,SPECIES,COUNTRY,SK,,CITES_EU,
99576,SPECIES,COUNTRY,SI,,CITES_EU,
99576,SPECIES,COUNTRY,ES,,CITES_EU,
99576,SPECIES,COUNTRY,SE,,CITES_EU,
99576,SPECIES,COUNTRY,CH,,CITES_EU,
99576,SPECIES,COUNTRY,SY,,CITES_EU,
99576,SPECIES,TERRITORY,TW,,CITES_EU,
99576,SPECIES,COUNTRY,TJ,,CITES_EU,
99576,SPECIES,COUNTRY,TN,,CITES_EU,
99576,SPECIES,COUNTRY,TR,,CITES_EU,
99576,SPECIES,COUNTRY,TM,,CITES_EU,
99576,SPECIES,COUNTRY,UA,,CITES_EU,
99576,SPECIES,COUNTRY,GB,,CITES_EU,
99576,SPECIES,COUNTRY,UZ,,CITES_EU,
99561,SPECIES,COUNTRY,AF,,CITES_EU,
99561,SPECIES,COUNTRY,AL,,CITES_EU,
99561,SPECIES,COUNTRY,DZ,,CITES_EU,
99561,SPECIES,COUNTRY,AD,,CITES_EU,
99561,SPECIES,COUNTRY,AM,,CITES_EU,
99561,SPECIES,COUNTRY,AT,,CITES_EU,
99561,SPECIES,COUNTRY,AZ,,CITES_EU,
99561,SPECIES,COUNTRY,BY,,CITES_EU,
99561,SPECIES,COUNTRY,BE,,CITES_EU,
99561,SPECIES,COUNTRY,BT,,CITES_EU,
99561,SPECIES,COUNTRY,BA,,CITES_EU,
99561,SPECIES,COUNTRY,BG,,CITES_EU,
99561,SPECIES,COUNTRY,CN,,CITES_EU,
99561,SPECIES,COUNTRY,HR,,CITES_EU,
99561,SPECIES,COUNTRY,CY,,CITES_EU,
99561,SPECIES,COUNTRY,CZ,,CITES_EU,
99561,SPECIES,COUNTRY,DK,,CITES_EU,
99561,SPECIES,COUNTRY,EE,,CITES_EU,
99561,SPECIES,TERRITORY,FO,,CITES_EU,
99561,SPECIES,COUNTRY,FI,,CITES_EU,
99561,SPECIES,COUNTRY,FR,,CITES_EU,
99561,SPECIES,COUNTRY,GE,,CITES_EU,
99561,SPECIES,COUNTRY,DE,,CITES_EU,
99561,SPECIES,TERRITORY,GI,,CITES_EU,
99561,SPECIES,COUNTRY,GR,,CITES_EU,
99561,SPECIES,COUNTRY,HU,,CITES_EU,
99561,SPECIES,COUNTRY,IS,,CITES_EU,
99561,SPECIES,COUNTRY,IN,,CITES_EU,
99561,SPECIES,COUNTRY,IR,,CITES_EU,
99561,SPECIES,COUNTRY,IQ,,CITES_EU,
99561,SPECIES,COUNTRY,IE,,CITES_EU,
99561,SPECIES,COUNTRY,IL,,CITES_EU,
99561,SPECIES,COUNTRY,IT,,CITES_EU,
99561,SPECIES,COUNTRY,JP,,CITES_EU,
99561,SPECIES,COUNTRY,JO,,CITES_EU,
99561,SPECIES,COUNTRY,KZ,,CITES_EU,
99561,SPECIES,COUNTRY,KP,,CITES_EU,
99561,SPECIES,COUNTRY,KR,,CITES_EU,
99561,SPECIES,COUNTRY,KG,,CITES_EU,
99561,SPECIES,COUNTRY,LV,,CITES_EU,
99561,SPECIES,COUNTRY,LB,,CITES_EU,
99561,SPECIES,COUNTRY,LY,,CITES_EU,
99561,SPECIES,COUNTRY,LI,,CITES_EU,
99561,SPECIES,COUNTRY,LT,,CITES_EU,
99561,SPECIES,COUNTRY,LU,,CITES_EU,
99561,SPECIES,COUNTRY,MK,,CITES_EU,
99561,SPECIES,COUNTRY,MT,,CITES_EU,
99561,SPECIES,COUNTRY,MD,,CITES_EU,
99561,SPECIES,COUNTRY,MN,,CITES_EU,
99561,SPECIES,COUNTRY,ME,,CITES_EU,
99561,SPECIES,COUNTRY,MA,,CITES_EU,
99561,SPECIES,COUNTRY,MM,,CITES_EU,
99561,SPECIES,COUNTRY,NP,,CITES_EU,
99561,SPECIES,COUNTRY,NL,,CITES_EU,
99561,SPECIES,COUNTRY,NO,,CITES_EU,
99561,SPECIES,COUNTRY,PK,,CITES_EU,
99561,SPECIES,COUNTRY,PL,,CITES_EU,
99561,SPECIES,COUNTRY,PT,,CITES_EU,
99561,SPECIES,COUNTRY,RO,,CITES_EU,
99561,SPECIES,COUNTRY,RU,,CITES_EU,
99561,SPECIES,COUNTRY,RS,,CITES_EU,
99561,SPECIES,COUNTRY,SK,,CITES_EU,
99561,SPECIES,COUNTRY,SI,,CITES_EU,
99561,SPECIES,COUNTRY,ES,,CITES_EU,
99561,SPECIES,COUNTRY,SE,,CITES_EU,
99561,SPECIES,COUNTRY,CH,,CITES_EU,
99561,SPECIES,COUNTRY,SY,,CITES_EU,
99561,SPECIES,TERRITORY,TW,,CITES_EU,
99561,SPECIES,COUNTRY,TJ,,CITES_EU,
99561,SPECIES,COUNTRY,TN,,CITES_EU,
99561,SPECIES,COUNTRY,TR,,CITES_EU,
99561,SPECIES,COUNTRY,TM,,CITES_EU,
99561,SPECIES,COUNTRY,UA,,CITES_EU,
99561,SPECIES,COUNTRY,GB,,CITES_EU,
99561,SPECIES,COUNTRY,UZ,,CITES_EU,
99579,SPECIES,COUNTRY,AU,,CITES_EU,
99579,SPECIES,COUNTRY,CA,,CITES_EU,
99579,SPECIES,COUNTRY,NZ,,CITES_EU,
99579,SPECIES,COUNTRY,US,,CITES_EU,
99579,SPECIES,COUNTRY,AF,,CITES_EU,
99579,SPECIES,COUNTRY,AL,,CITES_EU,
99579,SPECIES,COUNTRY,DZ,,CITES_EU,
99579,SPECIES,COUNTRY,AD,,CITES_EU,
99579,SPECIES,COUNTRY,AM,,CITES_EU,
99579,SPECIES,COUNTRY,AT,,CITES_EU,
99579,SPECIES,COUNTRY,AZ,,CITES_EU,
99579,SPECIES,COUNTRY,BH,,CITES_EU,
99579,SPECIES,COUNTRY,BY,,CITES_EU,
99579,SPECIES,COUNTRY,BE,,CITES_EU,
99579,SPECIES,COUNTRY,BA,,CITES_EU,
99579,SPECIES,COUNTRY,BG,,CITES_EU,
99579,SPECIES,COUNTRY,CN,,CITES_EU,
99579,SPECIES,COUNTRY,HR,,CITES_EU,
99579,SPECIES,COUNTRY,CY,,CITES_EU,
99579,SPECIES,COUNTRY,CZ,,CITES_EU,
99579,SPECIES,COUNTRY,DK,,CITES_EU,
99579,SPECIES,COUNTRY,EG,,CITES_EU,
99579,SPECIES,COUNTRY,EE,,CITES_EU,
99579,SPECIES,TERRITORY,FO,,CITES_EU,
99579,SPECIES,COUNTRY,FI,,CITES_EU,
99579,SPECIES,COUNTRY,FR,,CITES_EU,
99579,SPECIES,COUNTRY,GE,,CITES_EU,
99579,SPECIES,COUNTRY,DE,,CITES_EU,
99579,SPECIES,TERRITORY,GI,,CITES_EU,
99579,SPECIES,COUNTRY,GR,,CITES_EU,
99579,SPECIES,COUNTRY,HU,,CITES_EU,
99579,SPECIES,COUNTRY,IN,,CITES_EU,
99579,SPECIES,COUNTRY,IR,,CITES_EU,
99579,SPECIES,COUNTRY,IQ,,CITES_EU,
99579,SPECIES,COUNTRY,IE,,CITES_EU,
99579,SPECIES,COUNTRY,IL,,CITES_EU,
99579,SPECIES,COUNTRY,IT,,CITES_EU,
99579,SPECIES,COUNTRY,JP,,CITES_EU,
99579,SPECIES,COUNTRY,JO,,CITES_EU,
99579,SPECIES,COUNTRY,KZ,,CITES_EU,
99579,SPECIES,COUNTRY,KP,,CITES_EU,
99579,SPECIES,COUNTRY,KR,,CITES_EU,
99579,SPECIES,COUNTRY,KW,,CITES_EU,
99579,SPECIES,COUNTRY,KG,,CITES_EU,
99579,SPECIES,COUNTRY,LV,,CITES_EU,
99579,SPECIES,COUNTRY,LB,,CITES_EU,
99579,SPECIES,COUNTRY,LY,,CITES_EU,
99579,SPECIES,COUNTRY,LI,,CITES_EU,
99579,SPECIES,COUNTRY,LT,,CITES_EU,
99579,SPECIES,COUNTRY,LU,,CITES_EU,
99579,SPECIES,COUNTRY,MK,,CITES_EU,
99579,SPECIES,COUNTRY,MT,,CITES_EU,
99579,SPECIES,COUNTRY,MD,,CITES_EU,
99579,SPECIES,COUNTRY,MN,,CITES_EU,
99579,SPECIES,COUNTRY,ME,,CITES_EU,
99579,SPECIES,COUNTRY,MA,,CITES_EU,
99579,SPECIES,COUNTRY,NL,,CITES_EU,
99579,SPECIES,COUNTRY,NO,,CITES_EU,
99579,SPECIES,COUNTRY,OM,,CITES_EU,
99579,SPECIES,COUNTRY,PK,,CITES_EU,
99579,SPECIES,COUNTRY,PL,,CITES_EU,
99579,SPECIES,COUNTRY,PT,,CITES_EU,
99579,SPECIES,COUNTRY,QA,,CITES_EU,
99579,SPECIES,COUNTRY,RO,,CITES_EU,
99579,SPECIES,COUNTRY,RU,,CITES_EU,
99579,SPECIES,COUNTRY,SM,,CITES_EU,
99579,SPECIES,COUNTRY,SA,,CITES_EU,
99579,SPECIES,COUNTRY,RS,,CITES_EU,
99579,SPECIES,COUNTRY,SK,,CITES_EU,
99579,SPECIES,COUNTRY,SI,,CITES_EU,
99579,SPECIES,COUNTRY,ES,,CITES_EU,
99579,SPECIES,COUNTRY,SE,,CITES_EU,
99579,SPECIES,COUNTRY,CH,,CITES_EU,
99579,SPECIES,COUNTRY,SY,,CITES_EU,
99579,SPECIES,COUNTRY,TJ,,CITES_EU,
99579,SPECIES,COUNTRY,TN,,CITES_EU,
99579,SPECIES,COUNTRY,TR,,CITES_EU,
99579,SPECIES,COUNTRY,TM,,CITES_EU,
99579,SPECIES,COUNTRY,UA,,CITES_EU,
99579,SPECIES,COUNTRY,AE,,CITES_EU,
99579,SPECIES,COUNTRY,GB,,CITES_EU,
99579,SPECIES,COUNTRY,UZ,,CITES_EU,
